"True Id","Id","Source","Site name","Address","Zip","Phone","Fax","Program Name","Length of Day","IDHS Provider ID","Agency","Neighborhood","Funded Enrollment","Program Option","Number per Site EHS","Number per Site HS","Director","Head Start Fund","Eearly Head Start Fund","CC fund","Progmod","Website","Executive Director","Center Director","ECE Available Programs","NAEYC Valid Until","NAEYC Program Id","Email Address","Ounce of Prevention Description","Purple binder service type","Column","Column2"
303060618,3018,"purple_binder_early_childhood.csv"," A Karrasel Nursery School & Kindergarten","3030 N Kedzie Avenue ",60618,4636151,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
303060612,1474,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS BETHUNE, MARY MCLEOD","3033 W ARTHINGTON ",60612,5346890,,,,,,,"CHICAGO PUBLIC SCHOOLS","EAST GARFIELD PARK",,,,,"Ms. Zipporah Hightower","Yes","No","No",,,,,,,,,,
303360612,1968,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Bethune, Mary McLeod","3033  W. Arthington ",60612,5346890,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Ms. Zipporah Hightower",,,,,,
303860629,95,"CPS_Early_Childhood_Portal_scrape.csv"," El Valor - Young Scholars Dev. Ins","3038 W 59th St ",,9181944,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
303860629,323,"CPS_Early_Childhood_Portal_scrape.csv"," Young Scholars Developmental Institute","3038 W. 59th St. ",,9181944,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
303860629,686,"CPS_Early_Childhood_Portal_scrape.csv"," El Valor - Young Scholars Dev. Ins","3038 W 59th St ",,9181944,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
303860629,1678,"chapin_dfss_providers_2011_070212.csv","EL VALOR YOUNG SCHOLARS DEV. INS.","3038 W 59TH STREET ",60629,9181944,,,,,,,"EL VALOR","GAGE PARK",,,,,"Elizabeth Campbell","Yes","No","No",,,,,,,,,,
303860629,2162,"DFSS_AgencySiteLies_2012.csv","El Valor Young Scholars Dev. Ins.","3038 W. 59th St. ",60629,9181944,,,,,,,"El Valor",,,,,,,,,,,"www.elvalor.org","Vincent Allocco","Elizabeth Campbell",,,,,,
303860629,2861,"ECE Chicago Find a School scrape.csv"," Young Scholars Develop Inst","3038 W. 59th St. ",60629,9181944,,,,,,"Gage Park",,,,,,,,,,,,,"CP",,,,,,,
303860629,2999,"NAEYC_accreditation.csv"," Young Scholars Developmental Institute","3038 West 59th Street 1st ",60629,9181944,,,,,,,,,,,,,,,,,,,,,,01/31/14,546228,"youngscholars@sbcglobal.net",,
303960617,96,"CPS_Early_Childhood_Portal_scrape.csv"," YMCA of Metropolitan Chicago - South Chicago YMCA","3039 E 91st St ",,7219100,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
303960617,324,"CPS_Early_Childhood_Portal_scrape.csv"," YMCA South Chicago","3039 E. 91st Street ",,7219100,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
303960617,687,"CPS_Early_Childhood_Portal_scrape.csv"," YMCA of Metropolitan Chicago - South Chicago YMCA","3039 E 91st St ",,7219100,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
303960617,1195,"CPS_Early_Childhood_Portal_scrape.csv"," YMCA of Metropolitan Chicago - South Chicago YMCA","3039 E 91st St ",,7219100,,"School Age","PART DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
303960617,1266,"CPS_Early_Childhood_Portal_scrape.csv"," YMCA of Metropolitan Chicago - South Chicago YMCA","3039 E 91st St ",,7219100,,"State Pre-Kindergarten","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
303960617,1901,"chapin_dfss_providers_2011_070212.csv","YMCA OF METROPOLITAN CHICAGO SOUTH CHICAGO","3039 E 91ST STREET ",60617,7219100,,,,,,,"YMCA OF METROPOLITAN CHICAGO","SOUTH CHICAGO",,,,,"Sherry Ceroomes","Yes","No","Yes","2694IT(Child Care IT Center), 7095PS(HS Collaboration with C",,,,,,,,,
303960617,2289,"DFSS_AgencySiteLies_2012.csv","YMCA of Metropolitan Chicago South Chicago","3039 E. 91st St. ",60617,7219100,,,,,,,"YMCA of Metropolitan Chicago",,,,,,,,,,,"www.ymcachicago.org","Dorothy Cole-Gary","Sherry Ceroomes ",,,,,,
303960617,2858,"ECE Chicago Find a School scrape.csv"," YMCA South Chicago","3039 E. 91st St. ",60617,7219100,,,,,,"South Chicago",,,,,,,,,,,,,"CP",,,,,,,
303960617,3296,"purple_binder_early_childhood.csv"," YMCA South Chicago School","3039 E 91st Street ",60617,7219100,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
304060616,1009,"CPS_Early_Childhood_Portal_scrape.csv"," Healy","3040 S. Parnell ",,5349170,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
304060616,2552,"ECE Chicago Find a School scrape.csv"," Healy","3040 S. Parnell ",60616,5349170,,,,,,"Bridgeport",,,,,,,,,,,,,"PFA-REG",,,,,,,
305060617,97,"CPS_Early_Childhood_Portal_scrape.csv"," El Valor - Rey Gonzalez Children & Family Center","3050 E 92nd St ",,7219311,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
305060617,325,"CPS_Early_Childhood_Portal_scrape.csv"," El Valor Corporation-Ray Gonzalez Children and Family Center","3050 E. 92nd St. ",,7219311,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
305060617,688,"CPS_Early_Childhood_Portal_scrape.csv"," El Valor - Rey Gonzalez Children & Family Center","3050 E 92nd St ",,7219311,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
305060617,1673,"chapin_dfss_providers_2011_070212.csv","EL VALOR REY GONZALEZ CHILDREN AND FAMILY CENTER","3050 E 92ND ST ",60617,7219311,,,,,,,"EL VALOR","SOUTH CHICAGO",,,,,"Monica Williams","Yes","No","Yes","2170IT(Child Care IT Center), 2170PS(Child Care PS Center),",,,,,,,,,
305060617,2157,"DFSS_AgencySiteLies_2012.csv","El Valor Rey Gonzalez Children and Family Center","3050 E. 92nd St. ",60617,7219311,,,,,,,"El Valor",,,,,,,,,,,"www.elvalor.org","Vincent Allocco","Carmen Flores",,,,,,
305060617,3141,"purple_binder_early_childhood.csv"," El Valor Rey Gonzalez Child Care","3050 E 92nd Street ",60617,7219311,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
305360616,326,"CPS_Early_Childhood_Portal_scrape.csv"," Kids Hope United Bridgeport CDC","3053 S. Normal ",,8425566,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
305360616,1382,"chapin_ounce_providers_2011_071112.csv","One Hope United
(Delegate) Bridgeport Child Development Center I","3053 S. Normal Ave.
",60616,8425566,,,,,"One Hope United
(Delegate)","Bridgeport, Morgan Park, Edgewater, Rogers Park, Uptown","170 
Head Start","Full Day/Full Year","--
",100,,,,,,,,,,,,,,,,
305360616,2385,"ECE Chicago Find a School scrape.csv"," Central Batist Bridgeport","3053 S. Normal ",60616,8425566,,,,,,"Bridgeport",,,,,,,,,,,,,"CP",,,,,,,
305360616,2386,"ECE Chicago Find a School scrape.csv"," Central Batist Bridgeport I/T","3053 S. Normal ",60616,8425566,,,,,,"Bridgeport",,,,,,,,,,,,,"CP",,,,,,,
305360616,2875,"NAEYC_accreditation.csv"," Bridgeport Child Development Center","3053 South Normal Avenue  ",60616,8425566,,,,,,,,,,,,,,,,,,"http://www.onehopeunited.org",,,,09/01/15,191594,"twarner@onehopeunited.org",,
305360616,3013,"Ounce of Prevention - Site Locations.csv"," One Hope United - Bridgeport Child Development Center","3053 South Normal Ave.
",60616,8425566,,,,,,,,,,,,,,,,,,,,,,,"Bridgeport and Rogers Park Communities; Serves children ages 3-5",,,
305360616,3087,"purple_binder_early_childhood.csv"," Central Baptist Bridgeport School","3053 S Normal Avenue ",60616,8425566,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
305960622,1371,"chapin_ounce_providers_2011_071112.csv"," EHS Home Based Program","3059 W. Augusta
",60622,4754232,,,,,,,,"EHS Home-Based",24,"--",,,,,,,,,,,,,,,,
305960622,3109,"purple_binder_early_childhood.csv"," Children's Place Association","3059 W Augusta Boulevard ",60622,8261230,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
311360616,1010,"CPS_Early_Childhood_Portal_scrape.csv"," Pershing Magnet","3113 S. Rhodes ",,5349272,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
311360616,2721,"ECE Chicago Find a School scrape.csv"," Pershing","3113 S. Rhodes ",60616,5349272,,,,,,"Douglas",,,,,,,,,,,,,"PFA-REG CP",,,,,,,
311660647,1011,"CPS_Early_Childhood_Portal_scrape.csv"," Darwin","3116 W. Belden ",,5344110,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
311660647,2451,"ECE Chicago Find a School scrape.csv"," Darwin","3116 W. Belden ",60647,5344110,,,,,,"Logan Square",,,,,,,,,,,,,"PFA-REG",,,,,,,
312160618,1012,"CPS_Early_Childhood_Portal_scrape.csv"," Cleveland","3121 W. Byron ",,5345130,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
312160618,2434,"ECE Chicago Find a School scrape.csv"," Cleveland","3121 W. Byron ",60618,5345130,,,,,,"Irving Park",,,,,,,,,,,,,"PFA-REG",,,,,,,
313760629,327,"CPS_Early_Childhood_Portal_scrape.csv"," Kove Learning Academy","3137 W. 71st Street ",,4763083,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
313760629,1721,"chapin_dfss_providers_2011_070212.csv","GADS HILL CENTER KOVE LEARNING ACADEMY","3137 W 71ST ST ",60629,4763083,,,,,,,"GADS HILL CENTER","CHICAGO LAWN",,,,,"Olivia Hargon","Yes","No","No",,,,,,,,,,
313760629,2174,"DFSS_AgencySiteLies_2012.csv","Gads Hill Center Kove Learning Academy","3137 W 71st St. ",60629,4763083,,,,,,,"Gads Hill Center",,,,,,,,,,,"www.gadshillcenter.org","Barbara Castellan","Olivia Hargon ",,,,,,
314060623,2311,"ECE Chicago Find a School scrape.csv"," B & G Ida Mae Fletcher","3140 W Ogden ",60623,8475172,,,,,,"North Lawndale",,,,,,,,,,,,,"CP",,,,,,,
314060623,3050,"purple_binder_early_childhood.csv"," Boys & Girls Clubs of Chicago - Ida Mae Fletcher","3140 W Ogden Avenue ",60623,7627383,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
314560645,3186,"purple_binder_early_childhood.csv"," Jewish Child and Family Services - Joy Faith Knapp Children's Center","3145 W Pratt Boulevard ",60645,4673700,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
314960657,1013,"CPS_Early_Childhood_Portal_scrape.csv"," Jahn","3149 N. Wolcott ",,5345500,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
314960657,2584,"ECE Chicago Find a School scrape.csv"," Jahn","3149 N. Wolcott ",60657,5345500,,,,,,"Lake View",,,,,,,,,,,,,"PFA-REG",,,,,,,
315160612,689,"CPS_Early_Childhood_Portal_scrape.csv"," Beidler","3151 W. Walnut ",,5346811,,"Head Start","5-6 hours",,,,,,,,,,,,,,,,,,,,,,,
315160612,1473,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS BEIDLER, JACOB","3151 W WALNUT ",60612,5346811,,,,,,,"CHICAGO PUBLIC SCHOOLS","EAST GARFIELD PARK",,,,,"Ms. Shirley Ewings","Yes","No","No",,,,,,,,,,
315160612,1967,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Beidler, Jacob","3151 W. Walnut ",60612,5346811,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Mr Charles Anderson",,,,,,
315160612,2324,"ECE Chicago Find a School scrape.csv"," Beidler","3151 W. Walnut ",60612,5346811,,,,,,"East Garfield Park",,,,,,,,,,,,,"HS-HD",,,,,,,
320160624,2998,"NAEYC_accreditation.csv"," YMCA Marshall Child Development Center","3201 West Monroe  ",60624,2650145,,,,,,,,,,,,,,,,,,"http://ymcachgo.org",,,,11/01/15,726003,"bross@ymcachicago.org",,
321060624,99,"CPS_Early_Childhood_Portal_scrape.csv"," ChildServ - FSS of Lawndale","3210 W Arthington St ",,8677370,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
321060624,100,"CPS_Early_Childhood_Portal_scrape.csv"," ChildServ - FSS of Lawndale","3210 W Arthington St ",,8677370,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
321060624,495,"CPS_Early_Childhood_Portal_scrape.csv"," ChildServ - FSS of Lawndale","3210 W Arthington St ",,8677370,,"Early Head Start","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
321060624,496,"CPS_Early_Childhood_Portal_scrape.csv"," ChildServ - FSS of Lawndale","3210 W Arthington St ",,8677370,,"Early Head Start","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
321060624,3114,"purple_binder_early_childhood.csv"," Childserv Lawndale","3210 W Arthington ",60624,5677669,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
321260657,3180,"purple_binder_early_childhood.csv"," Hull House Association Child Development","3212 N Broadway Street ",60657,5345814,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
321560428,1338,"IDHS_child_care_provider_list.csv"," Community Mennonite","3215 West 162nd Street Markham",60428,3331232,"(708)
333-1248",,,"9237-3517-0633-007",,,,,,,,,,,,,,,,,,,,,,
321560629,101,"CPS_Early_Childhood_Portal_scrape.csv"," Metropolitan Family Services - Midway Children's Center (Chicago Lawn)","3215 W 63rd St ",,8842350,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
321560629,330,"CPS_Early_Childhood_Portal_scrape.csv"," Metropolitan Family Services","3215 W. 63rd Street ",,8842350,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
321560629,692,"CPS_Early_Childhood_Portal_scrape.csv"," Metropolitan Family Services - Midway Children's Center (Chicago Lawn)","3215 W 63rd St ",,8842350,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
321560629,1267,"CPS_Early_Childhood_Portal_scrape.csv"," Metropolitan Family Services - Midway Children's Center (Chicago Lawn)","3215 W 63rd St ",,8842350,,"State Pre-Kindergarten","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
321560629,1831,"chapin_dfss_providers_2011_070212.csv","METROPOLITAN FAMILY SERVICES MIDWAY CHILDREN'S CENTER","3215 W 63RD ST ",60629,8842350,,,,,,,"METROPOLITAN FAMILY SERVICES","CHICAGO LAWN",,,,,"Guadalupe Valdine","Yes","No","Yes","4331IT(Child Care IT Center), 3783PS(HS Collaboration with C",,,,,,,,,
321560629,2245,"DFSS_AgencySiteLies_2012.csv","Metropolitan Family Services Midway Children's Center","3215 W. 63rd St. ",60629,8842350,,,,,,,"Metropolitan Family Services",,,,,,,,,,,"www.metrofamily.org","Laurie Sedio","Guadalupe Valdine",,,,,,
321560629,2658,"ECE Chicago Find a School scrape.csv"," Metropolitan Family Services","3215 W. 63rd St ",60629,7374790,,,,,,"Chicago Lawn",,,,,,,,,,,,,"CP",,,,,,,
321560629,2659,"ECE Chicago Find a School scrape.csv"," Metropolitan Family Services 0-3","3215 W. 63rd St ",60629,7374790,,,,,,"Chicago Lawn",,,,,,,,,,,,,"CP",,,,,,,
321560629,2951,"NAEYC_accreditation.csv"," Metropolitan Family Services Midway Children's Center","3215 West 63rd Street  ",60629,8842350,,,,,,,,,,,,,,,,,,"http://www.metrofamily.org",,,,08/01/16,722978,"valdiviG@metrofamily.org",,
321560629,3232,"purple_binder_early_childhood.csv"," Metropolitan Family Services Children's Center","3215 W 63rd Street ",60629,8842350,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
322160618,693,"CPS_Early_Childhood_Portal_scrape.csv"," Linne","3221 N. Sacramento ",,5345262,,"Head Start","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
322160618,1014,"CPS_Early_Childhood_Portal_scrape.csv"," Linne","3221 N. Sacramento ",,5345262,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
322160618,1536,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS LINNE, CARL VON","3221 N SACRAMENTO ",60618,5345262,,,,,,,"CHICAGO PUBLIC SCHOOLS","AVONDALE",,,,,"Mr. Daniel W.  Rohan","Yes","No","No",,,,,,,,,,
322160618,2030,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Linne, Carl Von","3221 N. Sacramento ",60618,5345262,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Ms. Renee P. Mackin",,,,,,
322160618,2620,"ECE Chicago Find a School scrape.csv"," Linne","3221 N. Sacramento ",60618,5345262,,,,,,"Avondale",,,,,,,,,,,,,"HS-HD",,,,,,,
322260651,102,"CPS_Early_Childhood_Portal_scrape.csv"," Chicago Youth Centers - Centro Nuestro / CYC","3222 W Division Ave ",,4893157,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
322260651,331,"CPS_Early_Childhood_Portal_scrape.csv"," Chicago Youth Centers Centro Nuestro Division","3222 W. Division ",,4893157,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
322260651,694,"CPS_Early_Childhood_Portal_scrape.csv"," Chicago Youth Centers - Centro Nuestro / CYC","3222 W Division Ave ",,4893157,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
322260651,1605,"chapin_dfss_providers_2011_070212.csv","CHICAGO YOUTH CENTERS CENTRO NUESTRO","3222 W DIVISION ",60651,4893157,,,,,,,"CHICAGO YOUTH CENTERS","HUMBOLDT PARK",,,,,"Valerie Meritt","Yes","No","No","4301PS(HS Collaboration with Childcare & PreK)",,,,,,,,,
322260651,2097,"DFSS_AgencySiteLies_2012.csv","Chicago Youth Centers Centro Nuestro","3222 W. Division ",60651,4893157,,,,,,,"Chicago Youth Centers",,,,,,,,,,,"www.chicagoyouthcenters.org","Harry Wells","Beth Mrofcza ",,,,,,
322260651,3102,"purple_binder_early_childhood.csv"," Chicago Youth Centers - Centro Nuestro","3222 W Division Street ",60651,4893157,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
324460625,1015,"CPS_Early_Childhood_Portal_scrape.csv"," Hibbard","3244 W. Ainslie ",,5345191,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
324460625,2564,"ECE Chicago Find a School scrape.csv"," Hibbard","3244 W. Ainslie ",60625,5345191,,,,,,"Albany Park",,,,,,,,,,,,,"PFA-REG",,,,,,,
324960634,103,"CPS_Early_Childhood_Portal_scrape.csv"," Metropolitan Family Services - North Children's Center","3249 N Central Ave ",,3713700,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
324960634,695,"CPS_Early_Childhood_Portal_scrape.csv"," Metropolitan Family Services - North Children's Center","3249 N Central Ave ",,3713700,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
324960634,1833,"chapin_dfss_providers_2011_070212.csv","METROPOLITAN FAMILY SERVICES NORTH CHILDREN'S CENTER","3249 N CENTRAL AVE ",60634,,,,,,,,"METROPOLITAN FAMILY SERVICES","PORTAGE PARK",,,,,"Dawn Delgado","Yes","No","Yes","4329IT(Child Care IT Center), 4330PS(HS Collaboration with C",,,,,,,,,
324960634,2247,"DFSS_AgencySiteLies_2012.csv","Metropolitan Family Services North Children's Center","3249 N Central Ave. ",60634,3713770,,,,,,,"Metropolitan Family Services",,,,,,,,,,,"www.metrofamily.org","Fernando Freire","Dawn Delgado",,,,,,
325060618,1464,"chapin_dfss_providers_2011_070212.csv","CHICAGO COMMONS ASSOCIATION RAINBOW DAYCARE","3250 W IRVING PARK RD ",60618,4788182,,,,,,,"CHICAGO COMMONS ASSOCIATION","IRVING PARK",,,,,"James Limson","Yes","No","No",,,,,,,,,,
325060618,1957,"DFSS_AgencySiteLies_2012.csv","Chicago Commons
Association Rainbow Daycare","3250 W Irving Park Rd ",60618,4788182,,,,,,,"Chicago Commons
Association",,,,,,,,,,,"www.chicagocommons.org","Dan Valliere","James Limson",,,,,,
325060624,497,"CPS_Early_Childhood_Portal_scrape.csv"," YMCA of Metropolitan Chicago - YMCA - Marshall High School","3250 W Adams St ",,2650022,,"Early Head Start","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
325060624,1897,"chapin_dfss_providers_2011_070212.csv","YMCA OF METROPOLITAN CHICAGO MARSHALL","3250 W ADAMS ",60624,2650145,,,,,,,"YMCA OF METROPOLITAN CHICAGO","EAST GARFIELD PARK",,,,,"Beverly Ross","No","Yes","No","6040IP(EHS Collaboration Enhanced Center-IP), 6040EP(EHS Col",,,,,,,,,
325060624,2285,"DFSS_AgencySiteLies_2012.csv","YMCA of Metropolitan Chicago Marshall","3250 W. Adams ",60624,2650145,,,,,,,"YMCA of Metropolitan Chicago",,,,,,,,,,,"www.ymcachicago.org","Dorothy Cole-Gary","Beverly Ross ",,,,,,
325060624,3333,"purple_binder_early_childhood.csv"," YMCA Marshall","3250 W Adams Street ",60624,2650145,,,,,,,,,,,,,,,,,,,,,,,,,,"Early Head Start"
325260657,1016,"CPS_Early_Childhood_Portal_scrape.csv"," Nettelhorst","3252 N. Broadway ",,5345810,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
325260657,1321,"CPS_Early_Childhood_Portal_scrape.csv"," Nettelhorst","3252 N. Broadway ",,5345810,,"Tuition Based Preschool","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
325260657,2679,"ECE Chicago Find a School scrape.csv"," Nettelhorst","3252 N. Broadway ",60657,5345810,,,,,,"Lake View",,,,,,,,,,,,,"PFA-REG",,,,,,,
325260657,2680,"ECE Chicago Find a School scrape.csv"," Nettelhorst","3252 N. Broadway ",60657,5345810,,,,,,"Lake View",,,,,,,,,,,,,"TB",,,,,,,
324960634,2950,"NAEYC_accreditation.csv"," Metropolitan Family Services - North Children's Center","3255 North Central  ",60634,3713770,,,,,,,,,,,,,,,,,,"http://www.metrofamily.org",,,,05/01/16,725944,"delgadod@metrofamily.org",,
325560647,104,"CPS_Early_Childhood_Portal_scrape.csv"," Christopher House - Christoper House - Logan Square","3255 W Altgeld St ",,2354073,,"Child Care","EXTENDED DAY",,,,,,,,,,,,,,,,,,,,,,,
325560647,696,"CPS_Early_Childhood_Portal_scrape.csv"," Christopher House - Christoper House - Logan Square","3255 W Altgeld St ",,2354073,,"Head Start","HALF DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
325560647,1196,"CPS_Early_Childhood_Portal_scrape.csv"," Christopher House - Christoper House - Logan Square","3255 W Altgeld St ",,2354073,,"School Age","PART DAY/FULL DAY",,,,,,,,,,,,,,,,,,,,,,,
325560647,1624,"chapin_dfss_providers_2011_070212.csv","CHRISTOPHER HOUSE LOGAN SQUARE","3255 W ALTGELD ",60647,2354073,,,,,,,"CHRISTOPHER HOUSE","LOGAN SQUARE",,,,,"Carmen Velez","Yes","No","Yes","4321IT(Child Care IT Center), 7087PS(HS Collaboration with C",,,,,,,,,
325560647,2115,"DFSS_AgencySiteLies_2012.csv","Christopher House Logan Square","3255 W. Altgeld ",60647,2354073,,,,,,,"Christopher House",,,,,,,,,,,"www.christopherhouse.org","Lori Baas","Carmen Velez",,,,,,
325560647,2896,"NAEYC_accreditation.csv"," Christopher House Logan Square ","3255 W. Altgeld Street  ",60647,2354073,,,,,,,,,,,,,,,,,,"http://www.christopherhouse.org",,,,05/31/15,289774,"cvelez@christopherhouse.org",,
330060618,332,"CPS_Early_Childhood_Portal_scrape.csv"," Concordia Child Care Center Avondale","3300 N. Whipple ",,4631600,,"Community Partnerships","8-11 Hours, varies by facility",,,,,,,,,,,,,,,,,,,,,,,
330060618,2901,"NAEYC_accreditation.csv"," Concordia Place","3300 N. Whipple Street  ",60618,4631600,,,,,,,,,,,,,,,,,,"http://www.concordiaplace.com",,,,11/30/14,724782,"avondale@concordiaplace.org",,
332060651,1017,"CPS_Early_Childhood_Portal_scrape.csv"," Lowell","3320 W. Hirsch ",,5344300,,"Prekindergarten For All","3-4 hours",,,,,,,,,,,,,,,,,,,,,,,
332060651,1379,"chapin_ounce_providers_2011_071112.csv"," Munoz Marin-Lowell Early Childhood Center
","3320 W. Evergreen Ave
",60651,7828459,,,,,,,,"Pre-K Partner
Double Session","--
",68,,,,,,,,,,,,,,,,
332060651,2637,"ECE Chicago Find a School scrape.csv"," Marin/ Lowell","3320 W. Evergreen ",60651,5344300,,,,,,"Humboldt Park",,,,,,,,,,,,,"PFA-REG",,,,,,,
332060651,3008,"Ounce of Prevention - Site Locations.csv"," Casa Central - Munoz Marin-Lowell Early Childhood Center","3320 W. Evergreen Ave.
",60651,5344315,,,,,,,,,,,,,,,,,,,,,,,"Humboldt Park Community; Serves children ages 3-5",,,
334260659,3110,"purple_binder_early_childhood.csv"," Children's Playhouse","3342 W Bryn Mawr Avenue ",60659,4783888,,,,,,,,,,,,,,,,,,,,,,,,,,"Child Care"
334460652,1644,"chapin_dfss_providers_2011_070212.csv","EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LORDANCHILD DAYCARE","3344 W 79TH ST ",60652,4344918,,,,,,,"EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO","ASHBURN",,,,,"Quentin Donald","Yes","No","No",,,,,,,,,,
334460652,2134,"DFSS_AgencySiteLies_2012.csv","Easter Seals Society of Metropolitan Chicago Lordanchild Daycare","3344 W 79th St ",60652,4344918,,,,,,,"Easter Seals Society of Metropolitan Chicago",,,,,,,,,,,"www.easterseaslchicago.org","Barbara Zawacki","Quentin Donald ",,,,,,
334760624,1779,"chapin_dfss_providers_2011_070212.csv","HULL HOUSE ASSOCIATION FCCH-EARLINE HAGGARD","3347 W CARROLL AVE ",60624,8267766,,,,,,,"HULL HOUSE ASSOCIATION","EAST GARFIELD PARK",,,,,,"No","Yes","No","6128IP(EHS Collaboration Enhanced Home IP), 6129IT(Child Car",,,,,,,,,
335660609,1449,"chapin_dfss_providers_2011_070212.csv","CHICAGO COMMONS ASSOCIATION CHILDREN'S WORLD","3356 S ASHLAND ",60609,5230100,,,,,,,"CHICAGO COMMONS ASSOCIATION","MCKINLEY PARK",,,,,,"Yes","No","No",,,,,,,,,,
335660609,1943,"DFSS_AgencySiteLies_2012.csv","Chicago Commons
Association Children's World","3356 S. Ashland ",60609,5230100,,,,,,,"Chicago Commons
Association",,,,,,,,,,,"www.chicagocommons.org","Dan Valliere","Paula Montilla",,,,,,
340060629,1501,"chapin_dfss_providers_2011_070212.csv","CHICAGO PUBLIC SCHOOLS EBERHART, JOHN F.","3400 W 65TH PL ",60629,5359190,,,,,,,"CHICAGO PUBLIC SCHOOLS","CHICAGO LAWN",,,,,"Nneka Gunn","Yes","No","No",,,,,,,,,,
340060629,1995,"DFSS_AgencySiteLies_2012.csv","Chicago Public Schools Eberhart, John F.","3400 W 65th Pl. ",60629,5359190,,,,,,,"Chicago Public Schools",,,,,,,,,,,"www.cps.edu","Paula Cottone","Nneka Gunn",,,,,,
